60,2023-06-07 13:15:00+00:00
timestep=60,x_sat,y_sat,z_sat,sat_in_sun,earth_sun,sat_pos,sun_sat_pos,lat,lon,height
14580.0,1444401.0810879024,4433150.082664012,4926448.526095532,True,[-3.57259976e+10 -1.35380615e+11 -5.86856086e+10],[1444401.0810879  4433150.08266401 4926448.52609553],[-3.57245532e+10 -1.35376182e+11 -5.86806822e+10],46.79844937057504,-82.96505754043604,416177.7350191586
14640.0,1001927.2776839419,4414610.255358623,5051106.013699703,True,[-3.57242901e+10 -1.35381008e+11 -5.86857788e+10],[1001927.27768394 4414610.25535862 5051106.0136997 ],[-3.57232882e+10 -1.35376593e+11 -5.86807277e+10],48.34237543946423,-77.9453453067715,416553.3125836862
14700.0,554859.5168976211,4375829.342264905,5152537.673625389,True,[-3.57225827e+10 -1.35381400e+11 -5.86859490e+10],[ 554859.51689762 4375829.3422649  5152537.67362539],[-3.57220278e+10 -1.35377025e+11 -5.86807964e+10],49.630685891568056,-72.62627367811457,416888.6012575958
14760.0,105247.84894047014,4316987.109078449,5230279.43264887,True,[-3.57208752e+10 -1.35381793e+11 -5.86861191e+10],[ 105247.84894047 4316987.10907845 5230279.43264887],[-3.57207700e+10 -1.35377476e+11 -5.86808888e+10],50.637796730869084,-67.04008398190618,417176.53646135353
14820.0,-344846.420733955,4238355.059555332,5283975.985726238,True,[-3.57191678e+10 -1.35382185e+11 -5.86862892e+10],[-344846.42073395 4238355.05955533 5283975.98572624],[-3.57195126e+10 -1.35377947e+11 -5.86810053e+10],51.34138209441803,-61.23891623809291,417411.50849372405
14880.0,-793360.1202143691,4140295.1398422113,5313382.3463607095,True,[-3.57174603e+10 -1.35382578e+11 -5.86864594e+10],[-793360.12021437 4140295.13984221 5313382.34636071],[-3.57182537e+10 -1.35378438e+11 -5.86811460e+10],51.7244831376553,-55.29356210850715,417589.4640064094
14940.0,-1238237.592056382,4023258.046242526,5318364.906486236,True,[-3.57157528e+10 -1.35382970e+11 -5.86866295e+10],[-1238237.59205638  4023258.04624253  5318364.90648624],[-3.57169911e+10 -1.35378947e+11 -5.86813111e+10],51.77736362548934,-49.28870577793337,417707.97687114513
15000.0,-1677440.029577591,3887781.144902475,5298902.00400157,True,[-3.57140454e+10 -1.35383363e+11 -5.86867996e+10],[-1677440.02957759  3887781.14490248  5298902.00400157],[-3.57157228e+10 -1.35379475e+11 -5.86815007e+10],51.498677007550505,-43.31509945713543,417766.2873373444
15060.0,-2108954.7324733087,3734486.0126002547,5255083.997187386,True,[-3.57123379e+10 -1.35383755e+11 -5.86869697e+10],[-2108954.73247331  3734486.01260025  5255083.99718739],[-3.57144468e+10 -1.35380021e+11 -5.86817146e+10],50.895634619822175,-37.46028796225878,417765.30889701645
15120.0,-2530804.24593263,3564075.6085900073,5187112.846252089,True,[-3.57106304e+10 -1.35384147e+11 -5.86871398e+10],[-2530804.24593263  3564075.60859001  5187112.84625209],[-3.57131612e+10 -1.35380583e+11 -5.86819527e+10],49.98312802528753,-31.80010853407335,417707.6027937609
15180.0,-2941055.34777405,3377331.088190393,5095301.203266081,True,[-3.57089229e+10 -1.35384540e+11 -5.86873099e+10],[-2941055.34777405  3377331.08819039  5095301.20326608],[-3.57118640e+10 -1.35381162e+11 -5.86822146e+10],48.782044095953445,-26.39286093647761,417597.32063249504
15240.0,-3337827.8481357563,3175108.2696552183,4980071.012787044,True,[-3.57072154e+10 -1.35384932e+11 -5.86874800e+10],[-3337827.84813576  3175108.26965522  4980071.01278704],[-3.57105532e+10 -1.35381757e+11 -5.86824999e+10],47.317187571072665,-21.276981408271286,417440.1160626712
15300.0,-3719303.1661805776,2958333.7668152014,4841951.6266207695,True,[-3.57055079e+10 -1.35385324e+11 -5.86876501e+10],[-3719303.16618058  2958333.7668152   4841951.62662077],[-3.57092272e+10 -1.35382366e+11 -5.86828081e+10],45.61523413136374,-16.471888679054,417243.027016876
15360.0,-4083732.6481268345,2728000.8010569853,4681577.437442532,True,[-3.57038004e+10 -1.35385717e+11 -5.86878202e+10],[-4083732.64812683  2728000.80105699  4681577.43744253],[-3.57078841e+10 -1.35382989e+11 -5.86831386e+10],43.70301573242783,-11.980943944112653,417014.3304858231
15420.0,-4429445.590700833,2485164.7074567243,4499685.037477141,True,[-3.57020929e+10 -1.35386109e+11 -5.86879902e+10],[-4429445.59070083  2485164.70745672  4499685.03747714],[-3.57065223e+10 -1.35383624e+11 -5.86834905e+10],41.606275122385924,-7.795326408934872,416763.37229352986
15480.0,-4754856.933990242,2230938.151258496,4297109.910103711,True,[-3.57003854e+10 -1.35386501e+11 -5.86881603e+10],[-4754856.93399024  2230938.1512585   4297109.91010371],[-3.57051402e+10 -1.35384270e+11 -5.86838632e+10],39.348889729365986,-3.897888579930109,416500.3747983503
15540.0,-5058474.587605161,1966486.072452469,4074782.6641717697,True,[-3.56986779e+10 -1.35386894e+11 -5.86883303e+10],[-5058474.58760516  1966486.07245247  4074782.66417177],[-3.57037363e+10 -1.35384927e+11 -5.86842555e+10],36.95248577374983,-0.26644999081633103,416236.225877183
15600.0,-5338906.354238239,1693020.3778637315,3833724.8229373163,True,[-3.56969703e+10 -1.35387286e+11 -5.86885003e+10],[-5338906.35423824  1693020.37786373  3833724.82293732],[-3.57023093e+10 -1.35385593e+11 -5.86846666e+10],34.436336490220015,3.123672122188565,415982.25294423074
15660.0,-5594866.415089128,1411794.4019769188,3575044.1819101,True,[-3.56952628e+10 -1.35387678e+11 -5.86886704e+10],[-5594866.41508913  1411794.40197692  3575044.1819101 ],[-3.57008577e+10 -1.35386266e+11 -5.86850953e+10],31.817444508368215,6.297879292338445,415749.98610057234
15720.0,-5825181.342394447,1124097.1595472617,3299929.7524370574,True,[-3.56935553e+10 -1.35388070e+11 -5.86888404e+10],[-5825181.34239445  1124097.15954726  3299929.75243706],[-3.56993805e+10 -1.35386946e+11 -5.86855405e+10],29.110729224879,9.281135093127066,415550.91479668557
15780.0,-6028795.605403034,831247.4149591095,3009646.31057725,True,[-3.56918477e+10 -1.35388462e+11 -5.86890104e+10],[-6028795.60540303   831247.41495911  3009646.31057725],[-3.56978765e+10 -1.35387631e+11 -5.86860008e+10],26.329263317325847,12.097286118786354,415396.2426051305
15840.0,-6204776.537704703,534587.5951374394,2705528.573645368,True,[-3.56901402e+10 -1.35388854e+11 -5.86891804e+10],[-6204776.5377047    534587.59513744  2705528.57364537],[-3.56963450e+10 -1.35388320e+11 -5.86864749e+10],23.48452256498789,14.76872276904711,415296.64483401226
15900.0,-6352318.735846936,235477.57459377628,2388975.029659157,True,[-3.56884327e+10 -1.35389247e+11 -5.86893504e+10],[-6352318.73584694   235477.57459378  2388975.02965916],[-3.56947850e+10 -1.35389011e+11 -5.86869614e+10],20.58662811292225,17.316268593817185,415262.03375408426
15960.0,-6470747.861652946,-64711.63714267889,2061441.4478180683,True,[-3.56867251e+10 -1.35389639e+11 -5.86895204e+10],[-6470747.86165295   -64711.63714268  2061441.44781807],[-3.56931959e+10 -1.35389703e+11 -5.86874590e+10],17.64457054292914,19.759215657837654,415301.33615492197
16020.0,-6559523.82365286,-364604.27403743594,1724434.1008751467,True,[-3.56850175e+10 -1.35390031e+11 -5.86896904e+10],[-6559523.82365286  -364604.27403744  1724434.10087515],[-3.56915771e+10 -1.35390395e+11 -5.86879659e+10],14.666411625957505,22.115448236549263,415422.2877833272
16080.0,-6618243.316449079,-662826.2250971077,1379502.7329158457,True,[-3.56833100e+10 -1.35390423e+11 -5.86898604e+10],[-6618243.31644908  -662826.22509711  1379502.73291585],[-3.56899282e+10 -1.35391086e+11 -5.86884809e+10],11.659463518464117,24.401616467604626,415631.24894746544
16140.0,-6646641.700695086,-958011.4451368704,1028233.3084339995,True,[-3.56816024e+10 -1.35390815e+11 -5.86900303e+10],[-6646641.70069509  -958011.44513687  1028233.308434  ],[-3.56882491e+10 -1.35391773e+11 -5.86890021e+10],8.630447329679106,26.633335639695044,415933.0451946205
16200.0,-6644594.210577299,-1248808.3303665458,672240.5806990814,False,[-3.56798948e+10 -1.35391207e+11 -5.86902003e+10],[-6644594.2105773  -1248808.33036655   672240.58069908],[-3.56865394e+10 -1.35392456e+11 -5.86895280e+10],5.585634086379618,28.825396579134456,416330.83649416297
16260.0,-6612116.4801990725,-1533886.024178397,313160.51915259927,False,[-3.56781873e+10 -1.35391599e+11 -5.86903702e+10],[-6612116.48019907 -1533886.0241784    313160.5191526 ],[-3.56847994e+10 -1.35393133e+11 -5.86900571e+10],2.5309716032592515,30.991979160106066,416826.0177896588
16320.0,-6549364.384996909,-1811940.6186617005,-47357.36304526451,False,[-3.56764797e+10 -1.35391991e+11 -5.86905402e+10],[-6549364.38499691 -1811940.6186617    -47357.36304526],[-3.56830290e+10 -1.35393803e+11 -5.86905875e+10],-0.5277990811006925,33.14686522383595,417418.1531387368
16380.0,-6456633.199179994,-2081701.2179720048,-407657.7393485362,False,[-3.56747721e+10 -1.35392383e+11 -5.86907101e+10],[-6456633.19917999 -2081701.217972    -407657.73934854],[-3.56812287e+10 -1.35394465e+11 -5.86911178e+10],-3.5850340435129975,35.30364983062106,418104.94495267223
16440.0,-6334356.075086649,-2341935.8305877633,-766087.2155449805,False,[-3.56730645e+10 -1.35392775e+11 -5.86908800e+10],[-6334356.07508665 -2341935.83058776  -766087.21554498],[-3.56793989e+10 -1.35395117e+11 -5.86916461e+10],-6.635079978594828,37.47595125539478,418882.239099552
16500.0,-6183101.855187116,-2591457.0588729265,-1121002.0484879885,False,[-3.56713569e+10 -1.35393167e+11 -5.86910499e+10],[-6183101.85518712 -2591457.05887293 -1121002.04848799],[-3.56775400e+10 -1.35395758e+11 -5.86921709e+10],-9.672167291632643,39.677620759097216,419744.0658670025
16560.0,-6003572.232166922,-2829127.5560102747,-1470775.7959008522,False,[-3.56696493e+10 -1.35393559e+11 -5.86912199e+10],[-6003572.23216692 -2829127.55601027 -1470775.79590085],[-3.56756529e+10 -1.35396388e+11 -5.86926906e+10],-12.690299215519298,41.92295304901183,420682.71601507044
16620.0,-5796598.276958984,-3053865.222425958,-1813806.85637333,False,[-3.56679417e+10 -1.35393951e+11 -5.86913898e+10],[-5796598.27695898 -3053865.22242596 -1813806.85637333],[-3.56737383e+10 -1.35397005e+11 -5.86932036e+10],-15.683133365448015,44.22689746477214,421688.85040902125
16680.0,-5563136.358736608,-3264648.116081179,-2148525.860034693,False,[-3.56662341e+10 -1.35394343e+11 -5.86915597e+10],[-5563136.35873661 -3264648.11608118 -2148525.86003469],[-3.56717972e+10 -1.35397607e+11 -5.86937082e+10],-18.643852128484053,46.605268127204184,422751.6410272887
16740.0,-5304263.484591993,-3460519.053546936,-2473402.8722626595,False,[-3.56645265e+10 -1.35394734e+11 -5.86917295e+10],[-5304263.48459199 -3460519.05354694 -2473402.87226266],[-3.56698307e+10 -1.35398195e+11 -5.86942029e+10],-21.565018342451395,49.07494823975329,423858.9405097084
16800.0,-5021172.08991733,-3640589.8814367377,-2786954.3749297685,False,[-3.56628188e+10 -1.35395126e+11 -5.86918994e+10],[-5021172.08991733 -3640589.88143674 -2786954.37492977],[-3.56678400e+10 -1.35398767e+11 -5.86946864e+10],-24.438412969790832,51.65407892247403,424997.47686141223
16860.0,-4715164.313276297,-3804045.400564169,-3087749.992184047,False,[-3.56611112e+10 -1.35395518e+11 -5.86920693e+10],[-4715164.3132763  -3804045.40056417 -3087749.99218405],[-3.56658264e+10 -1.35399322e+11 -5.86951570e+10],-27.25485212058307,54.36221566380284,426153.06947066047
16920.0,-4387645.791780842,-3950146.928027979,-3374418.930477051,False,[-3.56594036e+10 -1.35395910e+11 -5.86922391e+10],[-4387645.79178084 -3950146.92802798 -3374418.93047705],[-3.56637912e+10 -1.35399860e+11 -5.86956136e+10],-30.00398214551703,57.220424772127686,427310.8622424156
16980.0,-4040119.0147314146,-4078235.4852029,-3645656.105381326,False,[-3.56576960e+10 -1.35396302e+11 -5.86924090e+10],[-4040119.01473141 -4078235.4852029  -3645656.10538133],[-3.56617361e+10 -1.35400380e+11 -5.86960547e+10],-32.67405409222755,60.25127708232264,428455.5693971915
17040.0,-3674176.2744135642,-4187734.6023675953,-3900227.930722895,False,[-3.56559883e+10 -1.35396694e+11 -5.86925788e+10],[-3674176.27441356 -4187734.6023676  -3900227.9307229 ],[-3.56596625e+10 -1.35400881e+11 -5.86964791e+10],-35.25168329951464,63.47867584235932,429571.72933715384
17100.0,-3291492.253620202,-4278152.73327284,-4136977.7485043583,False,[-3.56542807e+10 -1.35397085e+11 -5.86927487e+10],[-3291492.2536202  -4278152.73327284 -4136977.74850436],[-3.56575722e+10 -1.35401363e+11 -5.86968857e+10],-37.721607217806636,66.92743037583237,430643.9619346235
17160.0,-2893816.289626487,-4349085.275374123,-4354830.881018269,False,[-3.56525730e+10 -1.35397477e+11 -5.86929185e+10],[-2893816.28962649 -4349085.27537412 -4354830.88101827],[-3.56554668e+10 -1.35401826e+11 -5.86972733e+10],-40.06646574376479,70.6224594498917,431657.22464553633
17220.0,-2482964.3541323654,-4400216.193637199,-4552799.2893211795,False,[-3.56508654e+10 -1.35397869e+11 -5.86930883e+10],[-2482964.35413237 -4400216.1936372  -4552799.28932118],[-3.56533483e+10 -1.35402269e+11 -5.86976411e+10],-42.266644276999074,74.58748585231257,432597.06298272253
17280.0,-2060810.7880155502,-4431319.247785998,-4729985.824897188,False,[-3.56491577e+10 -1.35398261e+11 -5.86932581e+10],[-2060810.78801555 -4431319.247786   -4729985.82489719],[-3.56512185e+10 -1.35402692e+11 -5.86979881e+10],-44.30024016754565,78.84308232105049,433449.85109126905
17340.0,-1629279.8288994436,-4442258.824535538,-4885588.063699244,False,[-3.56474500e+10 -1.35398652e+11 -5.86934280e+10],[-1629279.82889944 -4442258.82453554 -4885588.06369924],[-3.56490793e+10 -1.35403094e+11 -5.86983135e+10],-46.14323556097559,83.40397551414316,434203.018438151
17400.0,-1190336.9683648017,-4432990.377783404,-5018901.713931957,False,[-3.56457424e+10 -1.35399044e+11 -5.86935978e+10],[-1190336.9683648  -4432990.3777834  -5018901.71393196],[-3.56469327e+10 -1.35403477e+11 -5.86986167e+10],-47.76997666043001,88.275645134159,434845.2589503881
17460.0,-745980.1744110599,-4403560.480881795,-5129323.590790229,False,[-3.56440347e+10 -1.35399436e+11 -5.86937675e+10],[ -745980.17441106 -4403560.4808818  -5129323.59079023],[-3.56447807e+10 -1.35403839e+11 -5.86988969e+10],-49.15405763200695,93.45050060969126,435366.71929830033
17520.0,-298231.0134630097,-4354106.4960279185,-5216354.152947387,False,[-3.56423270e+10 -1.35399827e+11 -5.86939373e+10],[ -298231.01346301 -4354106.49602792 -5216354.15294739],[-3.56426252e+10 -1.35404181e+11 -5.86991537e+10],-50.26966814445881,98.90426988853037,435759.1634133595
17580.0,150874.29506498686,-4284855.866497933,-5279599.596883433,False,[-3.56406193e+10 -1.35400219e+11 -5.86941071e+10],[  150874.29506499 -4284855.86649793 -5279599.59688343],[-3.56404684e+10 -1.35404504e+11 -5.86993867e+10],-51.09337085528951,104.59359824799694,436016.1107452311
17640.0,599293.859811092,-4196125.0379535975,-5318773.506167512,False,[-3.56389116e+10 -1.35400610e+11 -5.86942769e+10],[  599293.85981109 -4196125.0379536  -5318773.50616751],[-3.56383123e+10 -1.35404807e+11 -5.86995956e+10],-51.60613199870793,110.45602069796588,436132.9461923545
17700.0,1044989.1032978477,-4088318.0154096656,-5333698.053596504,False,[-3.56372039e+10 -1.35401002e+11 -5.86944466e+10],[ 1044989.10329785 -4088318.01540967 -5333698.0535965 ],[-3.56361589e+10 -1.35405090e+11 -5.86997803e+10],-51.79527432127626,116.41318485490166,436107.0000797224
17760.0,1485933.7225371874,-3961924.562711038,-5324304.754683878,False,[-3.56354962e+10 -1.35401394e+11 -5.86946164e+10],[ 1485933.72253719 -3961924.56271104 -5324304.75468388],[-3.56340103e+10 -1.35405355e+11 -5.86999407e+10],-51.65593303389382,122.37735663217732,435937.59700310155
17820.0,1920122.5949754098,-3817518.051573675,-5290634.771435869,False,[-3.56337885e+10 -1.35401785e+11 -5.86947861e+10],[ 1920122.59497541 -3817518.05157368 -5290634.77143587],[-3.56318684e+10 -1.35405603e+11 -5.87000768e+10],-51.19164745185175,128.2600907933656,435626.0728070854
17880.0,2345580.6005956396,-3655752.9674639413,-5232838.765703407,False,[-3.56320808e+10 -1.35402177e+11 -5.86949559e+10],[ 2345580.60059564 -3655752.96746394 -5232838.76570341],[-3.56297352e+10 -1.35405832e+11 -5.87001887e+10],-50.413927004121085,133.98107219250898,435175.7594154344
17940.0,2760371.3310536565,-3477362.079841888,-5151176.301720419,False,[-3.56303731e+10 -1.35402568e+11 -5.86951256e+10],[ 2760371.33105366 -3477362.07984189 -5151176.30172042],[-3.56276127e+10 -1.35406045e+11 -5.87002768e+10],-49.34091076969386,139.4750610441355,434591.9376839086
18000.0,3162605.6564470776,-3283153.284657994,-5046014.797791879,False,[-3.56286654e+10 -1.35402960e+11 -5.86952953e+10],[ 3162605.65644708 -3283153.28465799 -5046014.79779188],[-3.56255028e+10 -1.35406243e+11 -5.87003413e+10],-47.99546477871617,144.69565312530904,433881.7588989334
18060.0,3550450.119837974,-3074006.1274896716,-4917828.0275450945,False,[-3.56269576e+10 -1.35403351e+11 -5.86954650e+10],[ 3550450.11983797 -3074006.12748967 -4917828.02754509],[-3.56234072e+10 -1.35406425e+11 -5.87003828e+10],-46.4031388601013,149.61571611655478,433054.13599865837
18120.0,3922135.1289892597,-2850868.016362069,-4767194.171752555,False,[-3.56252499e+10 -1.35403742e+11 -5.86956347e+10],[ 3922135.12898926 -2850868.01636207 -4767194.17175256],[-3.56213278e+10 -1.35406593e+11 -5.87004019e+10],-44.59033414365821,154.22528255874667,432119.6060451857
18180.0,4275962.913932443,-2614750.1341767367,-4594793.422544749,False,[-3.56235422e+10 -1.35404134e+11 -5.86958044e+10],[ 4275962.91393244 -2614750.13417674 -4594793.42254475],[-3.56192662e+10 -1.35406749e+11 -5.87003992e+10],-42.58288303375196,158.52805375083307,431090.165925542
18240.0,4610315.218146444,-2366723.0617217747,-4401405.1428629635,False,[-3.56218344e+10 -1.35404525e+11 -5.86959741e+10],[ 4610315.21814644 -2366723.06172177 -4401405.14286296],[-3.56172241e+10 -1.35406892e+11 -5.87003755e+10],-40.40509495472802,162.53755792436104,429979.0837005426
18300.0,4923660.690192797,-2107912.1235683076,-4187904.585345521,True,[-3.56201267e+10 -1.35404917e+11 -5.86961438e+10],[ 4923660.6901928  -2107912.12356831 -4187904.58534552],[-3.56152030e+10 -1.35407025e+11 -5.87003317e+10],-38.079219653848874,166.27365713112297,428800.68844968465
18360.0,5214561.941914035,-1839492.4706326837,-3955259.176441138,True,[-3.56184189e+10 -1.35405308e+11 -5.86963134e+10],[ 5214561.94191404 -1839492.47063268 -3955259.17644114],[-3.56132044e+10 -1.35407148e+11 -5.87002687e+10],-35.62523305457362,169.75973423889712,427570.1418691208
18420.0,5481682.238647048,-1562683.91491299,-3704524.3734768545,True,[-3.56167112e+10 -1.35405699e+11 -5.86964831e+10],[ 5481682.23864705 -1562683.91491299 -3704524.37347685],[-3.56112295e+10 -1.35407262e+11 -5.87001876e+10],-33.06084429128093,173.02062733202027,426303.1952607473
18480.0,5723791.786554933,-1278745.5337681402,-3436839.104606935,True,[-3.56150034e+10 -1.35406091e+11 -5.86966528e+10],[ 5723791.78655493 -1278745.53376814 -3436839.10460693],[-3.56092796e+10 -1.35407370e+11 -5.87000896e+10],-30.401637670873402,176.0812320500007,425015.93589135737
18540.0,5939773.5821118625,-988970.0631398987,-3153420.804078049,True,[-3.56132957e+10 -1.35406482e+11 -5.86968224e+10],[ 5939773.58211186  -988970.0631399  -3153420.80407805],[-3.56073559e+10 -1.35407471e+11 -5.86999758e+10],-27.661285421026946,178.965635273441,423724.5269928052
18600.0,6128628.789158179,-694678.1011936504,-2855560.0579395294,True,[-3.56115879e+10 -1.35406873e+11 -5.86969920e+10],[ 6128628.78915818  -694678.10119365 -2855560.05793953],[-3.56054593e+10 -1.35407568e+11 -5.86998476e+10],-24.851788094605563,-178.30336047706678,422444.94590215245
18660.0,6289481.609724373,-397212.1460156732,-2544614.878262854,True,[-3.56098801e+10 -1.35407265e+11 -5.86971617e+10],[ 6289481.60972437  -397212.14601567 -2544614.87826285],[-3.56035906e+10 -1.35407662e+11 -5.86997063e+10],-21.9837161789227,-175.70444212273088,421192.7249956692
18720.0,6421583.616139244,-97930.49310569561,-2222004.6269679987,True,[-3.56081723e+10 -1.35407656e+11 -5.86973313e+10],[ 6421583.61613924   -97930.4931057  -2222004.626968  ],[-3.56017508e+10 -1.35407754e+11 -5.86995533e+10],-19.06643835180259,-173.21781326639655,419982.70013842563
18780.0,6524317.513762435,201798.97954189478,-1889203.6134699709,True,[-3.56064646e+10 -1.35408047e+11 -5.86975009e+10],[ 6524317.51376243   201798.97954189 -1889203.61346997],[-3.55999402e+10 -1.35407845e+11 -5.86993901e+10],-16.108329677611305,-170.82511030889697,418828.7713444114
18840.0,6597200.306051202,500605.10908908315,-1547734.3934667208,True,[-3.56047568e+10 -1.35408438e+11 -5.86976705e+10],[ 6597200.3060512    500605.10908908 -1547734.39346672],[-3.55981596e+10 -1.35407938e+11 -5.86992183e+10],-13.116957894509937,-168.50925299677857,417743.6802116466
18900.0,6639885.836570887,797119.7968554143,-1199160.7992149135,True,[-3.56030490e+10 -1.35408830e+11 -5.86978401e+10],[ 6639885.83657089   797119.79685541 -1199160.79921491],[-3.55964091e+10 -1.35408033e+11 -5.86990393e+10],-10.099248764507276,-166.25425905665614,416738.80845918745
18960.0,6652166.685965376,1089984.3758457436,-845080.7345209853,True,[-3.56013412e+10 -1.35409221e+11 -5.86980097e+10],[6652166.68596538 1089984.37584574 -845080.73452099],[-3.55946890e+10 -1.35408131e+11 -5.86988548e+10],-7.061632977514101,-164.0450412452996,415824.0015468523
19020.0,6633975.405782207,1377855.9628601763,-487118.7703065857,True,[-3.55996334e+10 -1.35409612e+11 -5.86981793e+10],[6633975.40578221 1377855.96286018 -487118.77030659],[-3.55929994e+10 -1.35408234e+11 -5.86986664e+10],-4.010177838067325,-161.86719738392424,415007.4209079511
19080.0,6585385.075330629,1659413.7604562514,-126918.57896309727,True,[-3.55979256e+10 -1.35410003e+11 -5.86983489e+10],[6585385.07533063 1659413.76045625 -126918.5789631 ],[-3.55913402e+10 -1.35408344e+11 -5.86984758e+10],-0.9507072630560647,-159.70679880259704,414295.42777746514
19140.0,6506609.172376968,1933365.2736499594,233864.752320035,True,[-3.55962177e+10 -1.35410394e+11 -5.86985184e+10],[6506609.17237697 1933365.27364996  233864.75232004],[-3.55897111e+10 -1.35408461e+11 -5.86982846e+10],2.1110863018915444,-157.55017933958842,413692.50096482114
19200.0,6398000.753361055,2198452.406258637,593572.4874935749,True,[-3.55945099e+10 -1.35410785e+11 -5.86986880e+10],[6398000.75336105 2198452.40625864  593572.48749357],[-3.55881119e+10 -1.35408587e+11 -5.86980944e+10],5.169534448222028,-155.3837250766503,413201.1902182917
19260.0,6260050.943862862,2453457.4022291726,950550.0439859803,True,[-3.55928021e+10 -1.35411177e+11 -5.86988575e+10],[6260050.94386286 2453457.40222917  950550.04398598],[-3.55865420e+10 -1.35408723e+11 -5.86979070e+10],8.218886274695379,-153.19366399214192,412822.1060748087
19320.0,6093386.745157917,2697208.598157374,1303154.7879616928,True,[-3.55910943e+10 -1.35411568e+11 -5.86990271e+10],[6093386.74515792 2697208.59815737 1303154.78796169],[-3.55850009e+10 -1.35408870e+11 -5.86977239e+10],11.253199181686242,-150.96585449322674,412553.9463078787
19380.0,5898768.167771048,2928585.954476921,1649763.7788988135,True,[-3.55893864e+10 -1.35411959e+11 -5.86991966e+10],[5898768.16777105 2928585.95447692 1649763.77889881],[-3.55834877e+10 -1.35409030e+11 -5.86975469e+10],14.266223374543651,-148.6855723075935,412393.5582985607
19440.0,5677084.707883683,3146526.3344327314,1988781.4202754877,True,[-3.55876786e+10 -1.35412350e+11 -5.86993662e+10],[5677084.70788368 3146526.33443273 1988781.42027549],[-3.55820015e+10 -1.35409203e+11 -5.86973774e+10],17.251276413584915,-146.33729658114868,412336.03588517994
19500.0,5429351.18714476,3350028.5019699596,2318646.9740513265,True,[-3.55859707e+10 -1.35412741e+11 -5.86995357e+10],[5429351.18714476 3350028.50196996 2318646.97405133],[-3.55805414e+10 -1.35409391e+11 -5.86972170e+10],20.20110413965222,-143.90449850373813,412374.8485176768
19560.0,5156702.9808466965,3538157.8119313526,2637841.897958761,True,[-3.55842629e+10 -1.35413132e+11 -5.86997052e+10],[5156702.9808467  3538157.81193135 2637841.89795876],[-3.55791062e+10 -1.35409594e+11 -5.86970673e+10],23.10772443149743,-141.36943981647195,412501.9998740133
19620.0,4860390.663404546,3710050.568518331,2944896.9664272885,True,[-3.55825550e+10 -1.35413523e+11 -5.86998747e+10],[4860390.66340455 3710050.56851833 2944896.96642729],[-3.55776947e+10 -1.35409813e+11 -5.86969298e+10],25.962250682727777,-138.71299479773404,412708.21250585257
19680.0,4541774.103626872,3864918.030676417,3238399.138099509,True,[-3.55808472e+10 -1.35413914e+11 -5.87000442e+10],[4541774.10362687 3864918.03067642 3238399.13809951],[-3.55763054e+10 -1.35410049e+11 -5.86968058e+10],28.7546928932998,-135.9145186630491,412983.13458375365
19740.0,4202316.045309829,4002050.045896637,3516998.1353750727,True,[-3.55791393e+10 -1.35414305e+11 -5.87002137e+10],[4202316.04530983 4002050.04589664 3516998.13537507],[-3.55749370e+10 -1.35410303e+11 -5.86966967e+10],31.473736279178247,-132.95179879986617,413315.5644177969
19800.0,3843575.211177665,4120818.296830183,3779412.7041418594,True,[-3.55774315e+10 -1.35414696e+11 -5.87003832e+10],[3843575.21117766 4120818.29683018 3779412.70414186],[-3.55735879e+10 -1.35410575e+11 -5.86966037e+10],34.106500943685646,-129.80114390346708,413693.68814486155
19860.0,3467198.9701609975,4220679.147980231,4024436.524747127,True,[-3.55757236e+10 -1.35415087e+11 -5.87005526e+10],[3467198.970161   4220679.14798023 4024436.52474713],[-3.55722564e+10 -1.35410866e+11 -5.86965282e+10],36.638292296632684,-126.43769030004478,414105.3257992176
19920.0,3074915.609427162,4301176.082553252,4250943.748248574,True,[-3.55740157e+10 -1.35415477e+11 -5.87007221e+10],[3074915.60942716 4301176.08255325 4250943.74824857],[-3.55709408e+10 -1.35411176e+11 -5.86964711e+10],39.05236162905958,-122.8360331871786,414538.1809175408
19980.0,2668526.2534856014,4361941.722236862,4457894.135011418,True,[-3.55723078e+10 -1.35415868e+11 -5.87008915e+10],[2668526.2534856  4361941.72223686 4457894.13501142],[-3.55696393e+10 -1.35411506e+11 -5.86964337e+10],41.329710612121445,-118.97131795617832,414980.0888668802
20040.0,2249896.473128016,4402699.425194705,4644337.775690384,True,[-3.55705999e+10 -1.35416259e+11 -5.87010610e+10],[2249896.47312802 4402699.4251947  4644337.77569038],[-3.55683500e+10 -1.35411856e+11 -5.86964167e+10],43.44899292925512,-114.82094085538009,415419.25921614846
20100.0,1820947.6269863355,4423264.459884609,4809419.377505545,True,[-3.55688920e+10 -1.35416650e+11 -5.87012304e+10],[1820947.62698634 4423264.45988461 4809419.37750554],[-3.55670711e+10 -1.35412227e+11 -5.86964210e+10],45.38658936732396,-110.3669860143643,415844.5076884981
20160.0,1383647.9781592197,4423544.754399665,4952382.101430898,True,[-3.55671841e+10 -1.35417041e+11 -5.87013999e+10],[1383647.97815922 4423544.75439966 4952382.1014309 ],[-3.55658005e+10 -1.35412617e+11 -5.86964475e+10],47.116954264728165,-105.59943262132668,416245.4735218574
