300,2023-06-07 13:15:00+00:00
timestep=300,x_sat,y_sat,z_sat,sat_in_sun,earth_sun,sat_pos,sun_sat_pos,lat,lon,height
15600.0,-35702309250.91662,-135385592728.75871,-58684666621.63508,True,[-3.56969703e+10 -1.35387286e+11 -5.86885003e+10],[-5338906.35423824  1693020.37786373  3833724.82293732],[-3.57023093e+10 -1.35385593e+11 -5.86846666e+10],34.436336490220015,3.123672122188565,415982.25294423074
15900.0,-35694784974.292274,-135389011109.39702,-58686961436.85953,True,[-3.56884327e+10 -1.35389247e+11 -5.86893504e+10],[-6352318.73584694   235477.57459378  2388975.02965916],[-3.56947850e+10 -1.35389011e+11 -5.86869614e+10],20.58662811292225,17.316268593817185,415262.03375408426
16200.0,-35686539437.0515,-135392455773.34433,-58689528037.74866,False,[-3.56798948e+10 -1.35391207e+11 -5.86902003e+10],[-6644594.2105773  -1248808.33036655   672240.58069908],[-3.56865394e+10 -1.35392456e+11 -5.86895280e+10],5.585634086379618,28.825396579134456,416330.83649416297
16500.0,-35677540008.29801,-135395758340.31483,-58692170947.8237,False,[-3.56713569e+10 -1.35393167e+11 -5.86910499e+10],[-6183101.85518712 -2591457.05887293 -1121002.04848799],[-3.56775400e+10 -1.35395758e+11 -5.86921709e+10],-9.672167291632643,39.677620759097216,419744.0658670025
16800.0,-35667840018.47899,-135398766931.57147,-58694686368.598366,False,[-3.56628188e+10 -1.35395126e+11 -5.86918994e+10],[-5021172.08991733 -3640589.88143674 -2786954.37492977],[-3.56678400e+10 -1.35398767e+11 -5.86946864e+10],-24.438412969790832,51.65407892247403,424997.47686141223
17100.0,-35657572154.96025,-135401363493.04172,-58696885661.41919,False,[-3.56542807e+10 -1.35397085e+11 -5.86927487e+10],[-3291492.2536202  -4278152.73327284 -4136977.74850436],[-3.56575722e+10 -1.35401363e+11 -5.86968857e+10],-37.721607217806636,66.92743037583237,430643.9619346235
17400.0,-35646932692.39083,-135403476869.48146,-58698616655.82758,False,[-3.56457424e+10 -1.35399044e+11 -5.86935978e+10],[-1190336.9683648  -4432990.3777834  -5018901.71393196],[-3.56469327e+10 -1.35403477e+11 -5.86986167e+10],-47.76997666043001,88.275645134159,434845.2589503881
17700.0,-35636158935.46023,-135405090276.08347,-58699780323.6026,False,[-3.56372039e+10 -1.35401002e+11 -5.86944466e+10],[ 1044989.10329785 -4088318.01540967 -5333698.0535965 ],[-3.56361589e+10 -1.35405090e+11 -5.86997803e+10],-51.79527432127626,116.41318485490166,436107.0000797224
18000.0,-35625502764.50034,-135406242730.47855,-58700341312.77119,False,[-3.56286654e+10 -1.35402960e+11 -5.86952953e+10],[ 3162605.65644708 -3283153.28465799 -5046014.79779188],[-3.56255028e+10 -1.35406243e+11 -5.87003413e+10],-47.99546477871617,144.69565312530904,433881.7588989334
18300.0,-35615203031.53902,-135407024648.59721,-58700331675.96888,True,[-3.56201267e+10 -1.35404917e+11 -5.86961438e+10],[ 4923660.6901928  -2107912.12356831 -4187904.58534552],[-3.56152030e+10 -1.35407025e+11 -5.87003317e+10],-38.079219653848874,166.27365713112297,428800.68844968465
18600.0,-35605459262.0186,-135407568114.00085,-58699847605.83403,True,[-3.56115879e+10 -1.35406873e+11 -5.86969920e+10],[ 6128628.78915818  -694678.10119365 -2855560.05793953],[-3.56054593e+10 -1.35407568e+11 -5.86998476e+10],-24.851788094605563,-178.30336047706678,422444.94590215245
18900.0,-35596409080.08284,-135408032555.66742,-58699039281.94692,True,[-3.56030490e+10 -1.35408830e+11 -5.86978401e+10],[ 6639885.83657089   797119.79685541 -1199160.79921491],[-3.55964091e+10 -1.35408033e+11 -5.86990393e+10],-10.099248764507276,-166.25425905665614,416738.80845918745
19200.0,-35588111916.83776,-135408587002.7536,-58698094425.00758,True,[-3.55945099e+10 -1.35410785e+11 -5.86986880e+10],[6398000.75336105 2198452.40625864  593572.48749357],[-3.55881119e+10 -1.35408587e+11 -5.86980944e+10],5.169534448222028,-155.3837250766503,413201.1902182917
19500.0,-35580541394.66274,-135409390746.47687,-58697217027.840836,True,[-3.55859707e+10 -1.35412741e+11 -5.86995357e+10],[5429351.18714476 3350028.50196996 2318646.97405133],[-3.55805414e+10 -1.35409391e+11 -5.86972170e+10],20.20110413965222,-143.90449850373813,412374.8485176768
19800.0,-35573587875.51149,-135410574816.6167,-58696603740.399635,True,[-3.55774315e+10 -1.35414696e+11 -5.87003832e+10],[3843575.21117766 4120818.29683018 3779412.70414186],[-3.55735879e+10 -1.35410575e+11 -5.86966037e+10],34.106500943685646,-129.80114390346708,413693.68814486155
