0,1,61,121,181,241,301,361,421,481,541,601,661,721,781,841,901,961,1021,1081,1141,1201,1261,1321,1381,1441,1501,1561,1621,1681,1741,1801,1861,1921,1981,2041,2101,2161,2221,2281,2341,2401,2461,2521,2581,2641,2701,2761,2821,2881,2941,3001,3061,3121,3181,3241,3301,3361,3421,3481,3541,3601,3661,3721,3781,3841,3901,3961,4021,4081,4141,4201,4261,4321,4381,4441,4501,4561,4621,4681,4741,4801,4861,4921,4981,5041,5101,5161,5221,5281,5341,5401,5461,5521,5581,5641,5701,5761,5821,5881,5941,6001,6061,6121,6181,6241,6301,6361,6421,6481,6541,6601,6661,6721,6781,6841,6901,6961,7021,7081,7141,7201,7261,7321,7381,7441,7501,7561,7621,7681,7741,7801,7861,7921,7981,8041,8101,8161,8221,8281,8341,8401,8461,8521,8581,8641,8701,8761,8821,8881,8941,9001,9061,9121,9181,9241,9301,9361,9421,9481,9541,9601,9661,9721,9781,9841,9901,9961,10021,10081,10141,10201,10261,10321,10381,10441,10501,10561,10621,10681,10741,10801,10861,10921,10981,11041,11101,11161,11221,11281,11341,11401,11461,11521,11581,11641,11701,11761,11821,11881,11941,12001,12061,12121,12181,12241,12301,12361,12421,12481,12541,12601,12661,12721,12781,12841,12901,12961,13021,13081,13141,13201,13261,13321,13381,13441,13501,13561,13621,13681,13741,13801,13861,13921,13981,14041,14101,14161,14221,14281,14341,14401,14461,14521,14581,14641,14701,14761,14821,14881,14941,15001,15061,15121,15181,15241,15301,15361,15421,15481,15541,15601,15661,15721,15781,15841,15901,15961,16021,16081,16141,16201,16261,16321,16381,16441,16501,16561,16621,16681,16741,16801,16861,16921,16981,17041,17101,17161,17221,17281,17341,17401,17461,17521,17581,17641,17701,17761,17821,17881,17941,18001,18061,18121,18181,18241,18301,18361,18421,18481,18541,18601,18661,18721,18781,18841,18901,18961,19021,19081,19141,19201,19261,19321,19381,19441,19501,19561,19621,19681,19741,19801,19861,19921,19981,20041,20101,20161,20221,20281,20341,20401,20461,20521,20581,20641,20701,20761,20821,20881,20941,21001,21061,21121,21181,21241,21301,21361,21421,21481,21541,21601,21661,21721,21781,21841,21901,21961,22021,22081,22141,22201,22261,22321,22381,22441,22501,22561,22621,22681,22741,22801,22861,22921,22981,23041,23101,23161,23221,23281,23341,23401,23461,23521,23581,23641,23701,23761,23821,23881,23941,24001,24061,24121,24181,24241,24301,24361,24421,24481,24541,24601,24661,24721,24781,24841,24901,24961,25021,25081,25141,25201,25261,25321,25381,25441,25501,25561,25621,25681,25741,25801,25861,25921,25981,26041,26101,26161,26221,26281,26341,26401,26461,26521,26581,26641,26701,26761,26821,26881,26941,27001,27061,27121,27181,27241,27301,27361,27421,27481,27541,27601,27661,27721,27781,27841,27901,27961,28021,28081,28141,28201,28261,28321,28381,28441,28501,28561,28621,28681,28741,28801,28861,28921,28981,29041,29101,29161,29221,29281,29341,29401,29461,29521,29581,29641,29701,29761,29821,29881,29941,30001,30061,30121,30181,30241,30301,30361,30421,30481,30541,30601,30661,30721,30781,30841,30901,30961,31021,31081,31141,31201,31261,31321,31381,31441,31501,31561,31621,31681,31741,31801,31861,31921,31981,32041,32101,32161,32221,32281,32341,32401,32461,32521,32581,32641,32701,32761,32821,32881,32941,33001,33061,33121,33181,33241,33301,33361,33421,33481,33541,33601,33661,33721,33781,33841,33901,33961,34021,34081,34141,34201,34261,34321,34381,34441,34501,34561,34621,34681,34741,34801,34861,34921,34981,35041,35101,35161,35221,35281,35341,35401,35461,35521,35581,35641,35701,35761,35821,35881,35941,36001,36061,36121,36181,36241,36301,36361,36421,36481,36541,36601,36661,36721,36781,36841,36901,36961,37021,37081,37141,37201,37261,37321,37381,37441,37501,37561,37621,37681,37741,37801,37861,37921,37981,38041,38101,38161,38221,38281,38341,38401,38461,38521,38581,38641,38701,38761,38821,38881,38941,39001,39061,39121,39181,39241,39301,39361,39421,39481,39541,39601,39661,39721,39781,39841,39901,39961,40021,40081,40141,40201,40261,40321,40381,40441,40501,40561,40621,40681,40741,40801,40861,40921,40981,41041,41101,41161,41221,41281,41341,41401,41461,41521,41581,41641,41701,41761,41821,41881,41941,42001,42061,42121,42181,42241,42301,42361,42421,42481,42541,42601,42661,42721,42781,42841,42901,42961,43021,43081,43141,43201,43261,43321,43381,43441,43501,43561,43621,43681,43741,43801,43861,43921,43981,44041,44101,44161,44221,44281,44341,44401,44461,44521,44581,44641,44701,44761,44821,44881,44941,45001,45061,45121,45181,45241,45301,45361,45421,45481,45541,45601,45661,45721,45781,45841,45901,45961,46021,46081,46141,46201,46261,46321,46381,46441,46501,46561,46621,46681,46741,46801,46861,46921,46981,47041,47101,47161,47221,47281,47341,47401,47461,47521,47581,47641,47701,47761,47821,47881,47941,48001,48061,48121,48181,48241,48301,48361,48421,48481,48541,48601,48661,48721,48781,48841,48901,48961,49021,49081,49141,49201,49261,49321,49381,49441,49501,49561,49621,49681,49741,49801,49861,49921,49981,50041,50101,50161,50221,50281,50341,50401,50461,50521,50581,50641,50701,50761,50821,50881,50941,51001,51061,51121,51181,51241,51301,51361,51421,51481,51541,51601,51661,51721,51781,51841,51901,51961,52021,52081,52141,52201,52261,52321,52381,52441,52501,52561,52621,52681,52741,52801,52861,52921,52981,53041,53101,53161,53221,53281,53341,53401,53461,53521,53581,53641,53701,53761,53821,53881,53941,54001,54061,54121,54181,54241,54301,54361,54421,54481,54541,54601,54661,54721,54781,54841,54901,54961,55021,55081,55141,55201,55261,55321,55381,55441,55501,55561,55621,55681,55741,55801,55861,55921,55981,56041,56101,56161,56221,56281,56341,56401,56461,56521,56581,56641,56701,56761,56821,56881,56941,57001,57061,57121,57181,57241,57301,57361,57421,57481,57541,57601,57661,57721,57781,57841,57901,57961,58021,58081,58141,58201,58261,58321,58381,58441,58501,58561,58621,58681,58741,58801,58861,58921,58981,59041,59101,59161,59221,59281,59341,59401,59461,59521,59581,59641,59701,59761,59821,59881,59941,60001,60061,60121,60181,60241,60301,60361,60421,60481,60541,60601,60661,60721,60781,60841,60901,60961,61021,61081,61141,61201,61261,61321,61381,61441,61501,61561,61621,61681,61741,61801,61861,61921,61981,62041,62101,62161,62221,62281,62341,62401,62461,62521,62581,62641,62701,62761,62821,62881,62941,63001,63061,63121,63181,63241,63301,63361,63421,63481,63541,63601,63661,63721,63781,63841,63901,63961,64021,64081,64141,64201,64261,64321,64381,64441,64501,64561,64621,64681,64741,64801,64861,64921,64981,65041,65101,65161,65221,65281,65341,65401,65461,65521,65581,65641,65701,65761,65821,65881,65941,66001,66061,66121,66181,66241,66301,66361,66421,66481,66541,66601,66661,66721,66781,66841,66901,66961,67021,67081,67141,67201,67261,67321,67381,67441,67501,67561,67621,67681,67741,67801,67861,67921,67981,68041,68101,68161,68221,68281,68341,68401,68461,68521,68581,68641,68701,68761,68821,68881,68941,69001,69061,69121,69181,69241,69301,69361,69421,69481,69541,69601,69661,69721,69781,69841,69901,69961,70021,70081,70141,70201,70261,70321,70381,70441,70501,70561,70621,70681,70741,70801,70861,70921,70981,71041,71101,71161,71221,71281,71341,71401,71461,71521,71581,71641,71701,71761,71821,71881,71941,72001,72061,72121,72181,72241,72301,72361,72421,72481,72541,72601,72661,72721,72781,72841,72901,72961,73021,73081,73141,73201,73261,73321,73381,73441,73501,73561,73621,73681,73741,73801,73861,73921,73981,74041,74101,74161,74221,74281,74341,74401,74461,74521,74581,74641,74701,74761,74821,74881,74941,75001,75061,75121,75181,75241,75301,75361,75421,75481,75541,75601,75661,75721,75781,75841,75901,75961,76021,76081,76141,76201,76261,76321,76381,76441,76501,76561,76621,76681,76741,76801,76861,76921,76981,77041,77101,77161,77221,77281,77341,77401,77461,77521,77581,77641,77701,77761,77821,77881,77941,78001,78061,78121,78181,78241,78301,78361,78421,78481,78541,78601,78661,78721,78781,78841,78901,78961,79021,79081,79141,79201,79261,79321,79381,79441,79501,79561,79621,79681,79741,79801,79861,79921,79981,80041,80101,80161,80221,80281,80341,80401,80461,80521,80581,80641,80701,80761,80821,80881,80941,81001,81061,81121,81181,81241,81301,81361,81421,81481,81541,81601,81661,81721,81781,81841,81901,81961,82021,82081,82141,82201,82261,82321,82381,82441,82501,82561,82621,82681,82741,82801,82861,82921,82981,83041,83101,83161,83221,83281,83341,83401,83461,83521,83581,83641,83701,83761,83821,83881,83941,84001,84061,84121,84181,84241,84301,84361,84421,84481,84541,84601,84661,84721,84781,84841,84901,84961,85021,85081,85141,85201,85261,85321,85381,85441,85501,85561,85621,85681,85741,85801,85861,85921,85981,86041,86101,86161,86221,86281,86341,86401,86461,86521,86581,86641,86701,86761,86821,86881,86941,87001,87061,87121,87181,87241,87301,87361,87421,87481,87541,87601,87661,87721,87781,87841,87901,87961,88021,88081,88141,88201,88261,88321,88381,88441,88501,88561,88621,88681,88741,88801,88861,88921,88981,89041,89101,89161,89221,89281,89341,89401,89461,89521,89581,89641,89701,89761,89821,89881,89941,90001,90061,90121,90181,90241,90301,90361,90421,90481,90541,90601,90661,90721,90781,90841,90901,90961,91021,91081,91141,91201,91261,91321,91381,91441,91501,91561,91621,91681,91741,91801,91861,91921,91981,92041,92101,92161,92221,92281,92341,92401,92461,92521,92581,92641,92701,92761,92821,92881,92941,93001,93061,93121,93181,93241,93301,93361,93421,93481,93541,93601,93661,93721,93781,93841,93901,93961,94021,94081,94141,94201,94261,94321,94381,94441,94501,94561,94621,94681,94741,94801,94861,94921,94981,95041,95101,95161,95221,95281,95341,95401,95461,95521,95581,95641,95701,95761,95821,95881,95941,96001,96061,96121,96181,96241,96301,96361,96421,96481,96541,96601,96661,96721,96781,96841,96901,96961,97021,97081,97141,97201,97261,97321,97381,97441,97501,97561,97621,97681,97741,97801,97861,97921,97981,98041,98101,98161,98221,98281,98341,98401,98461,98521,98581,98641,98701,98761,98821,98881,98941,99001,99061,99121,99181,99241,99301,99361,99421,99481,99541,99601,99661,99721,99781,99841,99901,99961,100021,100081,100141,100201,100261,100321,100381,100441,100501,100561,100621,100681,100741,100801,100861,100921,100981,101041,101101,101161,101221,101281,101341,101401,101461,101521,101581,101641,101701,101761,101821,101881,101941,102001,102061,102121,102181,102241,102301,102361,102421,102481,102541,102601,102661,102721,102781,102841,102901,102961,103021,103081,103141,103201,103261,103321,103381,103441,103501,103561,103621,103681,103741,103801,103861,103921,103981,104041,104101,104161,104221,104281,104341,104401,104461,104521,104581,104641,104701,104761,104821,104881,104941,105001,105061,105121,105181,105241,105301,105361,105421,105481,105541,105601,105661,105721,105781,105841,105901,105961,106021,106081,106141,106201,106261,106321,106381,106441,106501,106561,106621,106681,106741,106801,106861,106921,106981,107041,107101,107161,107221,107281,107341,107401,107461,107521,107581,107641,107701,107761,107821,107881,107941,108001,108061,108121,108181,108241,108301,108361,108421,108481,108541,108601,108661,108721,108781,108841,108901,108961,109021,109081,109141,109201,109261,109321,109381,109441,109501,109561,109621,109681,109741,109801,109861,109921,109981,110041,110101,110161,110221,110281,110341,110401,110461,110521,110581,110641,110701,110761,110821,110881,110941,111001,111061,111121,111181,111241,111301,111361,111421,111481,111541,111601,111661,111721,111781,111841,111901,111961,112021,112081,112141,112201,112261,112321,112381,112441,112501,112561,112621,112681,112741,112801,112861,112921,112981,113041,113101,113161,113221,113281,113341,113401,113461,113521,113581,113641,113701,113761,113821,113881,113941,114001,114061,114121,114181,114241,114301,114361,114421,114481,114541,114601,114661,114721,114781,114841,114901,114961,115021,115081,115141,115201,115261,115321,115381,115441,115501,115561,115621,115681,115741,115801,115861,115921,115981,116041,116101,116161,116221,116281,116341,116401,116461,116521,116581,116641,116701,116761,116821,116881,116941,117001,117061,117121,117181,117241,117301,117361,117421,117481,117541,117601,117661,117721,117781,117841,117901,117961,118021,118081,118141,118201,118261,118321,118381,118441,118501,118561,118621,118681,118741,118801,118861,118921,118981,119041,119101,119161,119221,119281,119341,119401,119461,119521,119581,119641,119701,119761,119821,119881,119941,120001,120061,120121,120181,120241,120301,120361,120421,120481,120541,120601,120661,120721,120781,120841,120901,120961,121021,121081,121141,121201,121261,121321,121381,121441,121501,121561,121621,121681,121741,121801,121861,121921,121981,122041,122101,122161,122221,122281,122341,122401,122461,122521,122581,122641,122701,122761,122821,122881,122941,123001,123061,123121,123181,123241,123301,123361,123421,123481,123541,123601,123661,123721,123781,123841,123901,123961,124021,124081,124141,124201,124261,124321,124381,124441,124501,124561,124621,124681,124741,124801,124861,124921,124981
